date,event_time,security,previous_close,open,high,low,close,high_limit,low_limit,engine_rejection_reason,jq_trade_quantity,jq_trade_price,jq_trade_time
2026-06-18,14:00,300405.XSHE,5.760000228881836,5.710000038146973,5.760000228881836,5.550000190734863,5.670000076293945,6.91,4.61,limit down,0,,
2026-06-18,14:00,600561.XSHG,5.429999828338623,5.360000133514404,5.449999809265137,5.190000057220459,5.360000133514404,5.97,4.89,limit down,0,,
2026-06-18,14:00,301167.XSHE,13.630000114440918,13.470000267028809,13.609999656677246,13.210000038146973,13.449999809265137,16.36,10.9,limit down,0,,
2026-06-18,14:00,600697.XSHG,10.399999618530273,10.350000381469727,10.40999984741211,10.119999885559082,10.25,11.44,9.36,limit down,0,,
2026-06-18,14:00,300500.XSHE,9.6899995803833,9.640000343322754,9.779999732971191,9.449999809265137,9.630000114440918,11.63,7.75,limit down,0,,
2026-06-18,14:00,600493.XSHG,5.730000019073486,5.710000038146973,5.78000020980835,5.53000020980835,5.690000057220459,6.3,5.16,limit down,0,,
2026-06-18,14:00,300535.XSHE,14.640000343322754,14.5,14.859999656677246,14.199999809265137,14.550000190734863,17.57,11.71,limit down,0,,
2026-06-18,14:00,603879.XSHG,4.590000152587891,4.519999980926514,4.639999866485596,4.420000076293945,4.559999942779541,5.05,4.13,limit down,0,,
2026-06-22,14:00,301098.XSHE,8.930000305175781,8.880000114440918,8.930000305175781,8.520000457763672,8.699999809265137,10.72,7.140000000000001,limit down,0,,
2026-06-22,14:00,600455.XSHG,23.389999389648438,23.239999771118164,23.709999084472656,22.329999923706055,23.600000381469727,25.73,21.05,limit down,0,,
2026-06-22,14:00,300929.XSHE,10.619999885559082,10.5600004196167,11.489999771118164,10.420000076293945,11.289999961853027,12.74,8.5,limit down,0,,
2026-06-22,14:00,300417.XSHE,11.029999732971191,10.90999984741211,11.180000305175781,10.380000114440918,11.130000114440918,13.24,8.82,limit down,0,,
2026-06-22,14:00,300405.XSHE,5.670000076293945,5.559999942779541,5.78000020980835,5.389999866485596,5.78000020980835,6.8,4.54,limit down,0,,
2026-06-22,14:00,600561.XSHG,5.360000133514404,5.340000152587891,5.46999979019165,5.150000095367432,5.429999828338623,5.9,4.82,limit down,0,,
2026-06-22,14:00,301167.XSHE,13.449999809265137,13.369999885559082,13.539999961853027,12.770000457763672,13.539999961853027,16.14,10.76,limit down,0,,
2026-06-22,14:00,600697.XSHG,10.25,10.15999984741211,10.380000114440918,9.880000114440918,10.359999656677246,11.28,9.22,limit down,0,,
2026-06-22,14:00,300500.XSHE,9.630000114440918,9.539999961853027,9.710000038146973,9.180000305175781,9.6899995803833,11.56,7.7,limit down,0,,
2026-06-22,14:00,600493.XSHG,5.690000057220459,5.690000057220459,5.800000190734863,5.420000076293945,5.800000190734863,6.26,5.12,limit down,0,,
2026-06-22,14:00,300535.XSHE,14.550000190734863,14.350000381469727,14.949999809265137,13.8100004196167,14.859999656677246,17.46,11.64,limit down,0,,
2026-06-22,14:00,603879.XSHG,4.559999942779541,4.579999923706055,4.630000114440918,4.300000190734863,4.599999904632568,5.0200000000000005,4.1,limit down,0,,
2026-06-23,14:00,301098.XSHE,8.699999809265137,8.819999694824219,9.770000457763672,8.720000267028809,9.470000267028809,10.44,6.96,limit down,200,8.82,09:30:00
2026-06-23,14:00,600455.XSHG,23.600000381469727,23.450000762939453,24.389999389648438,23.43000030517578,24.030000686645508,25.96,21.240000000000002,limit down,0,,
2026-06-23,14:00,300929.XSHE,11.289999961853027,11.300000190734863,12.149999618530273,11.109999656677246,11.779999732971191,13.55,9.03,limit down,200,11.3,09:30:00
2026-06-23,14:00,300417.XSHE,11.130000114440918,11.109999656677246,11.640000343322754,11.010000228881836,11.359999656677246,13.36,8.9,limit down,100,11.11,09:30:00
2026-06-23,14:00,300405.XSHE,5.78000020980835,5.78000020980835,5.980000019073486,5.75,5.809999942779541,6.94,4.62,limit down,3000,5.78,09:30:00
2026-06-23,14:00,600561.XSHG,5.429999828338623,5.429999828338623,5.679999828338623,5.369999885559082,5.550000190734863,5.97,4.89,limit down,0,,
2026-06-23,14:00,301167.XSHE,13.539999961853027,13.40999984741211,14.050000190734863,13.350000381469727,13.850000381469727,16.25,10.83,limit down,0,,
2026-06-23,14:00,600697.XSHG,10.359999656677246,10.319999694824219,10.720000267028809,10.260000228881836,10.539999961853027,11.4,9.32,limit down,1500,10.32,09:30:00
2026-06-23,14:00,300500.XSHE,9.6899995803833,9.84000015258789,10.119999885559082,9.59000015258789,9.930000305175781,11.63,7.75,limit down,0,,
2026-06-23,14:00,600493.XSHG,5.800000190734863,5.760000228881836,6.0,5.730000019073486,5.869999885559082,6.38,5.22,limit down,200,5.76,09:30:00
2026-06-23,14:00,300535.XSHE,14.859999656677246,14.819999694824219,15.579999923706055,14.65999984741211,15.25,17.830000000000002,11.89,limit down,100,14.82,09:30:00
2026-06-23,14:00,603879.XSHG,4.599999904632568,4.610000133514404,4.909999847412109,4.539999961853027,4.840000152587891,5.0600000000000005,4.14,limit down,3300,4.61,09:30:00
2026-06-24,14:00,301098.XSHE,9.470000267028809,9.510000228881836,9.699999809265137,8.800000190734863,9.029999732971191,11.36,7.58,limit down,0,,
2026-06-24,14:00,600455.XSHG,24.030000686645508,24.0,24.270000457763672,22.6200008392334,22.649999618530273,26.43,21.63,limit down,0,,
2026-06-24,14:00,300929.XSHE,11.779999732971191,11.739999771118164,11.869999885559082,10.890000343322754,10.970000267028809,14.14,9.42,limit down,0,,
2026-06-24,14:00,300417.XSHE,11.359999656677246,11.300000190734863,11.390000343322754,10.6899995803833,10.84000015258789,13.63,9.09,limit down,0,,
2026-06-24,14:00,300405.XSHE,5.809999942779541,5.789999961853027,5.889999866485596,5.480000019073486,5.53000020980835,6.97,4.65,limit down,0,,
2026-06-24,14:00,600561.XSHG,5.550000190734863,5.599999904632568,5.659999847412109,5.170000076293945,5.199999809265137,6.11,5.0,limit down,0,,
2026-06-24,14:00,301167.XSHE,13.850000381469727,13.850000381469727,13.890000343322754,13.029999732971191,13.119999885559082,16.62,11.08,limit down,0,,
2026-06-24,14:00,600697.XSHG,10.539999961853027,10.5600004196167,10.59000015258789,10.050000190734863,10.130000114440918,11.59,9.49,limit down,0,,
2026-06-24,14:00,300500.XSHE,9.930000305175781,9.890000343322754,9.9399995803833,9.359999656677246,9.380000114440918,11.92,7.94,limit down,0,,
2026-06-24,14:00,600493.XSHG,5.869999885559082,5.840000152587891,6.190000057220459,5.5,5.53000020980835,6.46,5.28,limit down,0,,
2026-06-24,14:00,300535.XSHE,15.25,15.25,15.25,14.359999656677246,14.420000076293945,18.3,12.200000000000001,limit down,0,,
2026-06-24,14:00,603879.XSHG,4.840000152587891,4.880000114440918,4.880000114440918,4.460000038146973,4.53000020980835,5.32,4.36,limit down,0,,
