date,sequence,code,side,jq_quantity,local_quantity,quantity_diff,jq_price,local_price,price_diff,jq_gross_amount,local_gross_amount,gross_amount_diff,jq_commission,local_commission,commission_diff,jq_tax,local_tax,tax_diff,match_status,diff_reason,evidence_level
2025-12-11,0,002193.XSHE,buy,300.0,300.0,0.0,5.81,5.81,0.0,1743.0,1742.9999999999998,2.2737367544323206e-13,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-11,0,300417.XSHE,sell,2300.0,2300.0,0.0,14.13,14.13,0.0,-32499.0,32499.0,-64998.0,37.5,5.0,32.5,0,0,0,exact_match,none,A
2025-12-11,0,300854.XSHE,buy,1900.0,1900.0,0.0,16.85,16.85,0.0,32015.0,32015.000000000004,-3.637978807091713e-12,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-11,0,300929.XSHE,sell,200.0,100.0,100.0,11.25,11.25,0.0,-2250.0,1125.0,-3375.0,7.25,5.0,2.25,0,0,0,exact_match,none,A
2025-12-11,0,301098.XSHE,buy,200.0,200.0,0.0,9.0,9.0,0.0,1800.0,1800.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-16,0,002719.XSHE,buy,300.0,200.0,100.0,8.64,8.64,0.0,2592.0,1728.0,864.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-16,1,002719.XSHE,buy,0,100.0,-100.0,0,8.64,-8.64,0,864.0,-864.0,0,5.0,-5.0,0,0,0,missing_in_jq,cascade_after_first_divergence,B
2025-12-16,0,002883.XSHE,buy,2600.0,2500.0,100.0,10.78,10.78,0.0,28028.0,26950.0,1078.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-16,0,300417.XSHE,sell,2200.0,2200.0,0.0,13.49,13.49,0.0,-29678.0,29678.0,-59356.0,34.68,5.0,29.68,0,0,0,exact_match,none,A
2025-12-16,0,301098.XSHE,buy,200.0,200.0,0.0,8.45,8.45,0.0,1690.0,1689.9999999999998,2.2737367544323206e-13,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-16,0,600768.XSHG,sell,100.0,100.0,0.0,12.8,12.8,0.0,-1280.0,1280.0,-2560.0,6.28,5.0,1.2800000000000002,0,0,0,exact_match,none,A
2025-12-19,0,002193.XSHE,buy,500.0,500.0,0.0,5.51,5.51,0.0,2755.0,2755.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-19,0,002719.XSHE,sell,300.0,300.0,0.0,8.94,8.94,0.0,-2682.0,2682.0,-5364.0,7.68,5.0,2.6799999999999997,0,0,0,exact_match,none,A
2025-12-19,0,002883.XSHE,buy,200.0,300.0,-100.0,10.94,10.94,0.0,2188.0,3282.0,-1094.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-19,1,002883.XSHE,buy,2500.0,2500.0,0.0,10.94,10.94,0.0,27350.0,27350.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-19,0,300417.XSHE,sell,2200.0,2200.0,0.0,13.25,13.25,0.0,-29150.0,29150.0,-58300.0,34.15,5.0,29.15,0,0,0,exact_match,none,A
2025-12-19,0,300594.XSHE,sell,100.0,100.0,0.0,17.05,17.05,0.0,-1705.0,1705.0,-3410.0,6.7,5.0,1.7000000000000002,0,0,0,exact_match,none,A
2025-12-19,0,300854.XSHE,buy,100.0,100.0,0.0,16.05,16.05,0.0,1605.0,1605.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-19,0,300929.XSHE,sell,400.0,400.0,0.0,11.2,11.2,0.0,-4480.0,4480.0,-8960.0,9.48,5.0,4.48,0,0,0,exact_match,none,A
2025-12-19,0,301098.XSHE,buy,200.0,200.0,0.0,8.51,8.51,0.0,1702.0,1702.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-19,0,603729.XSHG,buy,100.0,100.0,0.0,15.8,15.8,0.0,1580.0,1580.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-24,0,002193.XSHE,buy,800.0,100.0,700.0,5.41,5.41,0.0,4328.0,541.0,3787.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-24,1,002193.XSHE,buy,0,700.0,-700.0,0,5.41,-5.41,0,3787.0,-3787.0,0,5.0,-5.0,0,0,0,missing_in_jq,cascade_after_first_divergence,B
2025-12-24,0,002719.XSHE,buy,300.0,300.0,0.0,8.84,8.84,0.0,2652.0,2652.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-24,0,002883.XSHE,buy,200.0,200.0,0.0,10.87,10.87,0.0,2174.0,2174.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-24,0,300594.XSHE,sell,2400.0,2400.0,0.0,19.1,19.1,0.0,-45840.0,45840.0,-91680.0,50.84,5.0,45.84,0,0,0,exact_match,none,A
2025-12-24,0,300854.XSHE,buy,100.0,100.0,0.0,16.01,16.01,0.0,1601.0,1601.0000000000002,-2.2737367544323206e-13,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-24,0,300929.XSHE,buy,100.0,600.0,-500.0,10.76,10.76,0.0,1076.0,6456.0,-5380.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-24,1,300929.XSHE,buy,500.0,0,500.0,10.76,0,10.76,5380.0,0,5380.0,5.0,0,5.0,0,0,0,missing_in_local,cascade_after_first_divergence,B
2025-12-24,0,301098.XSHE,buy,100.0,100.0,0.0,8.51,8.51,0.0,851.0,851.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-24,0,301372.XSHE,buy,1100.0,1100.0,0.0,25.23,25.23,0.0,27753.0,27753.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-24,0,600543.XSHG,buy,5400.0,5400.0,0.0,5.42,5.42,0.0,29268.0,29268.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-24,0,600768.XSHG,sell,2400.0,2400.0,0.0,13.29,13.29,0.0,-31896.0,31895.999999999996,-63792.0,36.9,5.0,31.9,0,0,0,exact_match,none,A
2025-12-29,0,002193.XSHE,buy,300.0,300.0,0.0,5.38,5.38,0.0,1614.0,1614.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-29,0,002719.XSHE,buy,300.0,300.0,0.0,8.74,8.74,0.0,2622.0,2622.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-29,0,300594.XSHE,sell,1600.0,1600.0,0.0,19.46,19.46,0.0,-31136.0,31136.0,-62272.0,36.14,5.0,31.14,0,0,0,exact_match,none,A
2025-12-29,0,300854.XSHE,sell,200.0,200.0,0.0,16.75,16.75,0.0,-3350.0,3350.0,-6700.0,8.35,5.0,3.3499999999999996,0,0,0,exact_match,none,A
2025-12-29,0,300929.XSHE,buy,100.0,100.0,0.0,10.74,10.74,0.0,1074.0,1074.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-29,0,301372.XSHE,buy,1200.0,1200.0,0.0,25.36,25.36,0.0,30432.0,30432.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-29,0,600543.XSHG,buy,0,5700.0,-5700.0,0,5.4,-5.4,0,30780.000000000004,-30780.000000000004,0,5.0,-5.0,0,0,0,missing_in_jq,cascade_after_first_divergence,B
2025-12-29,0,600768.XSHG,sell,2300.0,2300.0,0.0,13.49,13.49,0.0,-31027.0,31027.0,-62054.0,36.03,5.0,31.03,0,0,0,exact_match,none,A
