date,time,code,name,side,quantity,price,gross_amount,commission,stamp_tax,transfer_fee,net_amount,source_file,source_line_no,raw_text,parse_status
2026-06-12,09:30:00,300405.XSHE,科隆股份,buy,2700,6.01,16227.0,5.0,0,0,16232.0,母版交易记录-20260501-20260623.txt,118,"2026-06-12	09:30:00	科隆股份(300405.XSHE)	买	市价单	2700股	6.01	16,227.00	0.00	5.00",parsed
2026-06-12,09:30:00,600697.XSHG,欧亚集团,sell,-1500,10.76,-16140.0,21.14,0,0,-16161.14,母版交易记录-20260501-20260623.txt,119,"2026-06-12	09:30:00	欧亚集团(600697.XSHG)	卖	市价单	-1500股	10.76	-16,140.00	-2,511.59	21.14",parsed
2026-06-12,09:30:00,600493.XSHG,凤竹纺织,buy,100,6.04,604.0,5.0,0,0,609.0,母版交易记录-20260501-20260623.txt,120,2026-06-12	09:30:00	凤竹纺织(600493.XSHG)	买	市价单	100股	6.04	604.00	0.00	5.00,parsed
2026-06-12,09:30:00,603879.XSHG,永悦科技,sell,-100,4.8,-480.0,5.48,0,0,-485.48,母版交易记录-20260501-20260623.txt,121,2026-06-12	09:30:00	永悦科技(603879.XSHG)	卖	市价单	-100股	4.8	-480.00	-29.19	5.48,parsed
2026-06-12,09:30:00,300605.XSHE,恒锋信息,buy,1600,10.36,16576.0,5.0,0,0,16581.0,母版交易记录-20260501-20260623.txt,122,"2026-06-12	09:30:00	恒锋信息(300605.XSHE)	买	市价单	1600股	10.36	16,576.00	0.00	5.00",parsed
2026-06-17,09:30:00,301098.XSHE,金埔园林,sell,-1800,8.21,-14778.0,19.78,0,0,-14797.78,母版交易记录-20260501-20260623.txt,124,"2026-06-17	09:30:00	金埔园林(301098.XSHE)	卖	市价单	-1800股	8.21	-14,778.00	-3,458.06	19.78",parsed
2026-06-17,09:30:00,300417.XSHE,南华仪器,buy,1300,11.44,14872.0,5.0,0,0,14877.0,母版交易记录-20260501-20260623.txt,125,"2026-06-17	09:30:00	南华仪器(300417.XSHE)	买	市价单	1300股	11.44	14,872.00	0.00	5.00",parsed
2026-06-17,09:30:00,603879.XSHG,永悦科技,sell,-3700,4.79,-17723.0,22.72,0,0,-17745.72,母版交易记录-20260501-20260623.txt,126,"2026-06-17	09:30:00	永悦科技(603879.XSHG)	卖	市价单	-3700股	4.79	-17,723.00	-1,116.96	22.72",parsed
2026-06-17,09:30:00,300605.XSHE,恒锋信息,sell,-1600,10.46,-16736.0,21.74,0,0,-16757.74,母版交易记录-20260501-20260623.txt,127,"2026-06-17	09:30:00	恒锋信息(300605.XSHE)	卖	市价单	-1600股	10.46	-16,736.00	-732.00	21.74",parsed
2026-06-17,09:30:00,300886.XSHE,华业香料,buy,700,22.26,15582.0,5.0,0,0,15587.0,母版交易记录-20260501-20260623.txt,128,"2026-06-17	09:30:00	华业香料(300886.XSHE)	买	市价单	700股	22.26	15,582.00	0.00	5.00",parsed
